,fleet,listedDate,listedDate,Date,price,exteriorColorName,mileage,msrpString,trimName,daysOnMarket,ownerCount,sellerRating,serviceProviderName,carYear,savingsRecommendation,vehicleIdentifier,sellerCity,dealScore,hasAccidents,priceDifferential,expectedPrice,modelName,wheelSystem,makeName
553,FALSE,1555637624000,1555637624,4/18/2019,47000,White,40938,,85D AWD,16,1,4.76,Reserve Auto Group,2015,Fair Deal,5YJSA1H28FF081759,"The Colony, TX",0.053554792,FALSE,259,47259,Model S,AWD,Tesla
554,FALSE,1552096911000,1552096911,3/8/2019,43699,Gray,24252,,85 RWD,57,1,3.9,MotorCars of Nashville,2014,Fair Deal,5YJSA1H14EFP57095,"Mt Juliet, TN",0.053140194,FALSE,147,43846,Model S,RWD,Tesla
555,TRUE,1555656153000,1555656153,4/19/2019,61395,Black,17407,"$65,873",75D AWD,16,1,3.58,Avondale Mitsubishi,2018,Fair Deal,5YJSA1E29JF248725,"Avondale, AZ",0.048847466,FALSE,168,61563,Model S,AWD,Tesla
556,TRUE,1553656784000,1553656784,3/26/2019,54999,Black,52172,,P85D AWD,39,1,5,Performance Motors LLC,2015,Fair Deal,5YJSA1H23FFP68499,"Lindon, UT",0.048659106,FALSE,317,55316,Model S,AWD,Tesla
557,FALSE,1531356204000,1531356204,7/11/2018,39869,Silver,49870,,,297,2,3.17,Nissan of Duarte,2014,Fair Deal,5YJSA1H15EFP52732,"Duarte, CA",0.046544372,FALSE,163,40032,Model S,,Tesla
558,FALSE,1556690887000,1556690887,5/1/2019,35841,Blue,64085,,Performance RWD,4,2,4.52,East Bay BMW MINI,2012,Fair Deal,5YJSA1CP3CFP02808,"Pleasanton, CA",0.0463745,FALSE,134,35975,Model S,RWD,Tesla
559,TRUE,1547242133000,1547242133,1/11/2019,98895,Black,31203,,P100D AWD,113,1,4.36,A to Z Autosports LLC,2017,Fair Deal,5YJSA1E48HF179201,"Madison, WI",0.045848616,TRUE,256,99151,Model S,AWD,Tesla
560,FALSE,1548544162000,1548544162,1/26/2019,37999,Gray,57082,,,98,1,3.87,South County Chrysler Dodge Jeep Ram,2014,Fair Deal,5YJSA1H11EFP52470,"Gilroy, CA",0.035164006,TRUE,123,38122,Model S,,Tesla
561,FALSE,1556371599000,1556371599,4/27/2019,87998,Red,27529,"$87,998",P100D AWD,8,1,4.44,Ciocca Chevrolet of Princeton,2016,Fair Deal,5YJSA1E42GF169536,"Lawrenceville, NJ",0.034447758,FALSE,219,88217,Model S,AWD,Tesla
562,FALSE,1553717697000,1553717697,3/27/2019,44888,Blue,42000,,85D AWD,38,1,4.89,Cars Galore Inc,2016,Fair Deal,5YJSA1E20GF129101,"Fremont, CA",0.033355719,TRUE,182,45070,Model S,AWD,Tesla
563,FALSE,1554604100000,1554604100,4/6/2019,58490,Unknown,25307,,P85D AWD,28,1,4.52,Discovery Auto Center,2015,Fair Deal,5YJSA1H22FFP80028,"Tampa, FL",0.032865611,TRUE,214,58704,Model S,AWD,Tesla
564,FALSE,1543187034000,1543187034,11/25/2018,36999,White,64193,,60 RWD,160,1,4.92,Monaco Motor Group,2015,Fair Deal,5YJSA1S10FFP77290,"Orlando, FL",0.031753903,TRUE,98,37097,Model S,RWD,Tesla
565,FALSE,1549546809000,1549546809,2/7/2019,108000,Black,8434,"$135,000",P100D AWD,87,1,,,2018,Fair Deal,5YJSA1E49JF240061,"Henderson, NV",0.031090698,FALSE,273,108273,Model S,AWD,Tesla
566,FALSE,1548807756000,1548807756,1/29/2019,46991,Black,30680,,85D AWD,95,1,4.39,Legend Auto Sales Inc,2015,Fair Deal,5YJSA1E21FF112743,"Burien, WA",0.03102988,TRUE,150,47141,Model S,AWD,Tesla
567,FALSE,1553257700000,1553257700,3/22/2019,44999,Black,24115,,70D AWD,44,1,4.35,Carizona,2015,Fair Deal,5YJSA1E21FF111933,"Chandler, AZ",0.030861443,FALSE,81,45080,Model S,AWD,Tesla
568,FALSE,1538473087000,1538473087,10/2/2018,57800,Gray,19156,,75D AWD,215,1,4.73,Ultimo Motors West,2016,Fair Deal,5YJSA1E2XGF154877,"Warrenville, IL",0.028670011,FALSE,136,57936,Model S,,Tesla
569,FALSE,1554783241000,1554783241,4/8/2019,47000,White,41940,"$47,000",85D AWD,26,4,4.62,Carbiz Greater Washington DC,2015,Fair Deal,5YJSA1H28FF096844,"Laurel, MD",0.027516821,FALSE,133,47133,Model S,AWD,Tesla
570,FALSE,1556634191000,1556634191,4/30/2019,56197,Silver,20500,"$104,500",P85D AWD,5,1,,,2015,Fair Deal,5YJSA1E20FF105380,"Boring, OR",0.024892195,FALSE,162,56359,Model S,AWD,Tesla
571,FALSE,1553192654000,1553192654,3/21/2019,39500,Black,50000,"$93,400",P85 RWD,44,2,,,2014,Fair Deal,5YJSA1H13EFP63051,"Milpitas, CA",0.023223323,FALSE,64,39564,Model S,RWD,Tesla
572,FALSE,1555137004000,1555137004,4/13/2019,36999,Red,81260,"$69,900",Performance RWD,22,1,4.54,Alexander Auto,2013,Fair Deal,5YJSA1CP9DFP27052,"San Ramon, CA",0.020581187,FALSE,73,37072,Model S,RWD,Tesla
573,FALSE,1547818959000,1547818959,1/18/2019,49755,Black,20541,"$50,997",85D AWD,107,3,3.8,Power Ford,2015,Fair Deal,5YJSA1E26FF119140,"Albuquerque, NM",0.015324438,FALSE,74,49829,Model S,AWD,Tesla
574,FALSE,1537824699000,1537824699,9/24/2018,109900,White,6934,,P100D AWD,222,3,4.8,Lake Forest Sportscars,2017,Fair Deal,5YJSA1E46HF212910,"Lake Bluff, IL",0.014623177,FALSE,81,109981,Model S,AWD,Tesla
575,FALSE,1528189932000,1528189932,6/5/2018,46495,White,46471,,85D AWD,334,1,4.22,Georgia Luxury Cars,2015,Fair Deal,5YJSA1H2XFFP70847,"Marietta, GA",0.013877884,FALSE,67,46562,Model S,AWD,Tesla
576,TRUE,1533465548000,1533465548,8/5/2018,44995,Blue,23789,,70D AWD,273,1,3.98,Auto Expo,2015,Fair Deal,5YJSA1S2XFF089662,"Great Neck, NY",0.012986289,TRUE,34,45029,Model S,AWD,Tesla
577,FALSE,1554998881000,1554998881,4/11/2019,37697,Black,48131,,60 RWD,24,2,3.4,North American Auto Group Imports of Baton Rouge,2014,Fair Deal,5YJSA1S14EFP29919,"Baton Rouge, LA",0.012236207,FALSE,44,37741,Model S,RWD,Tesla
578,FALSE,1555549382000,1555549382,4/17/2019,63000,Gray,21266,,75D AWD,17,1,4.81,Courtesy Acura,2017,Fair Deal,5YJSA1E27HF225339,"Littleton, CO",0.010412474,FALSE,26,63026,Model S,AWD,Tesla
579,FALSE,1556370722000,1556370722,4/27/2019,76999,Gray,17209,,100D AWD,8,1,4.42,Covert Chrysler Dodge Jeep Ram-Austin,2017,Fair Deal,5YJSA1E29HF208767,"Austin, TX",0.009966883,FALSE,67,77066,Model S,AWD,Tesla
580,FALSE,1553416679000,1553416679,3/24/2019,34995,White,74095,,Signature RWD,42,3,4.93,"	 Insight Motors LLC",2012,Fair Deal,5YJSA1DN6CFS00193,"Tempe, AZ",0.008430046,FALSE,33,35028,Model S,RWD,Tesla
581,TRUE,1556084110000,1556084110,4/24/2019,62987,Black,15261,,,11,1,4.8,Schukei Volkswagen,2018,Fair Deal,5YJSA1E29JF248675,"Mason City, IA",0.008307406,FALSE,63,63050,Model S,,Tesla
582,FALSE,1556845332000,1556845332,5/2/2019,62645,Unknown,26198,,P90D AWD,2,1,4.5,Wilkins Automotive,2015,Fair Deal,5YJSA1E45FF114545,"Glen Burnie, MD",0.005147899,FALSE,29,62674,Model S,AWD,Tesla
583,TRUE,1522555299000,1522555299,3/31/2018,34900,Blue,49219,"$34,900",85 RWD,399,1,4.42,Xcelerate Exchange,2013,Fair Deal,5YJSA1DN8DFP21790,"Frisco, TX",0.003386889,TRUE,8,34908,Model S,RWD,Tesla
584,FALSE,1549302453000,1549302453,2/4/2019,41800,Silver,22587,,Performance RWD,90,1,4.67,AutoLinx Inc.,2012,Fair Deal,5YJSA1DP6CFP02431,"Vallejo, CA",0.00297134,FALSE,8,41808,Model S,RWD,Tesla
585,TRUE,1555686525000,1555686525,4/19/2019,60990,Black,18596,"$82,103",,16,1,4.14,Carmania,2018,Fair Deal,5YJSA1E24JF248714,"Plano, TX",0.001719089,FALSE,13,61003,Model S,,Tesla
586,FALSE,1550993866000,1550993866,2/24/2019,47995,Blue,28972,,70D AWD,70,1,4.36,A to Z Autosports LLC,2016,Fair Deal,5YJSA1E22GF130055,"Madison, WI",-0.000475435,TRUE,2,47993,Model S,AWD,Tesla
587,TRUE,1533459120000,1533459120,8/5/2018,42990,Brown,42409,,P85 RWD,273,2,4.04,ALM - Kennesaw,2014,Fair Deal,5YJSA1H14EFP43469,"Kennesaw, GA",-0.003900694,TRUE,11,42979,Model S,RWD,Tesla
588,FALSE,1548624840000,1548624840,1/27/2019,51995,Red,34230,,90D AWD,97,1,4.67,Freeman Motor Company,2016,Fair Deal,5YJSA1E29GF134197,"Portland, OR",-0.00424401,TRUE,22,51973,Model S,AWD,Tesla
589,TRUE,1535472183000,1535472183,8/28/2018,35585,Gray,51720,,60 RWD,250,2,4.09,Leckner Chrysler Dodge Jeep RAM,2014,Fair Deal,5YJSA1S19EFP37708,"King George, VA",-0.00498829,FALSE,19,35566,Model S,RWD,Tesla
590,FALSE,1555935872000,1555935872,4/22/2019,77701,Black,24441,,100D AWD,13,2,5,iAutoAgent,2017,Fair Deal,5YJSA1E21HF198851,"Chesterfield, MO",-0.010114468,FALSE,70,77631,Model S,AWD,Tesla
591,FALSE,1556088026000,1556088026,4/24/2019,34995,Brown,50846,"$34,995",60 RWD,11,2,4.1,Black Label Auto Firm,2013,Fair Deal,5YJSA1CG5DFP18154,"Riverside, CA",-0.02062485,FALSE,45,34950,Model S,RWD,Tesla
592,FALSE,1555742088000,1555742088,4/20/2019,35995,Silver,50878,,85 RWD,15,1,3,Big Valley Auto Sales,2013,Fair Deal,5YJSA1CNXDFP21548,"Sun Valley, CA",-0.021530441,FALSE,56,35939,Model S,RWD,Tesla
593,TRUE,1545204259000,1545204259,12/19/2018,40997,Blue,43696,"$69,900",,137,1,4.5,Thiel Motor Sales of De Witt,2014,Fair Deal,5YJSA1H13EFP53331,"De Witt, IA",-0.022022335,FALSE,78,40919,Model S,,Tesla
594,FALSE,1555050830000,1555050830,4/12/2019,31988,White,105189,,85 RWD,23,2,4.9,Chicago Auto Warehouse,2013,Fair Deal,5YJSA1CN5DFP23160,"Chicago, IL",-0.024255774,FALSE,63,31925,Model S,RWD,Tesla
595,FALSE,1550677584000,1550677584,2/20/2019,46995,Unknown,44000,,85D AWD,74,3,4.21,Certified Luxury Auto,2015,Fair Deal,5YJSA1H23FF087985,"Scottsdale, AZ",-0.025179073,FALSE,122,46873,Model S,AWD,Tesla
596,TRUE,1528169995000,1528169995,6/4/2018,41900,Blue,45000,"$79,900",85 RWD,334,3,,,2015,Fair Deal,5YJSA1H19FF080109,"Henrico, VA",-0.026474079,TRUE,74,41826,Model S,RWD,Tesla
597,TRUE,1525490543000,1525490543,5/4/2018,35900,Green,47359,$0,,365,1,3.71,Lustine Chrysler Dodge Jeep Ram,2012,Fair Deal,5YJSA1CN0CFP02439,"Woodbridge, VA",-0.028613564,FALSE,85,35815,Model S,,Tesla
598,FALSE,1553550027000,1553550027,3/25/2019,45995,Unknown,52301,"$52,995",85D AWD,40,1,4.33,Car City,2015,Fair Deal,5YJSA1H22FFP71233,"Glendale, CA",-0.034684999,FALSE,168,45827,Model S,AWD,Tesla
599,FALSE,1547722716000,1547722716,1/17/2019,57999,Blue,24666,,90D AWD,108,1,4.2,Auto House,2016,Fair Deal,5YJSA1E20GF132824,"Terre Haute, IN",-0.038818695,FALSE,200,57799,Model S,AWD,Tesla
600,FALSE,1554278743000,1554278743,4/3/2019,41995,Unknown,49807,,70D AWD,32,2,4.69,Tampa Hybrids Inc.,2015,Fair Deal,5YJSA1S24FF089186,"Lutz, FL",-0.039498203,FALSE,104,41891,Model S,AWD,Tesla
601,FALSE,1552673192000,1552673192,3/15/2019,47855,Unknown,4749,,70 RWD,51,1,4.12,Sam Jidd Luxury,2016,Fair Deal,5YJSA1E13GF123686,"Des Plaines, IL",-0.042999637,TRUE,189,47666,Model S,RWD,Tesla
602,TRUE,1546994283000,1546994283,1/8/2019,59999,Brown,16177,,90D AWD,116,1,4.55,Premium Collection,2016,Fair Deal,5YJSA1E26GF153578,"Puyallup, WA",-0.048530685,FALSE,250,59749,Model S,AWD,Tesla
603,FALSE,1540025870000,1540025870,10/20/2018,45995,Black,76067,,P85D AWD,197,1,4.18,Prime Motors,2014,Fair Deal,5YJSA1H28EFP65659,"Ham Lake, MN",-0.051082807,FALSE,226,45769,Model S,AWD,Tesla
604,TRUE,1538386756000,1538386756,10/1/2018,56885,Silver,30905,,P85D AWD,216,1,4.79,"Private Collection Motors, Inc",2015,Fair Deal,5YJSA1H45FF084569,"Costa Mesa, CA",-0.051928595,FALSE,339,56546,Model S,AWD,Tesla
605,FALSE,1554358066000,1554358066,4/4/2019,45988,Gray,53021,,85D AWD,31,1,4.46,iDeal Motors,2015,Fair Deal,5YJSA1E2XFF118010,"Costa Mesa, CA",-0.052043646,FALSE,252,45736,Model S,AWD,Tesla
606,FALSE,1553376614000,1553376614,3/23/2019,40000,White,32000,"$70,000",70 RWD,42,3,,,2015,Fair Deal,5YJSA1E1XFF113980,"Riverside, CA",-0.055038289,FALSE,120,39880,Model S,RWD,Tesla
607,FALSE,1556490501000,1556490501,4/28/2019,46950,Black,45533,,85D AWD,6,1,5,Maserati of Marin,2015,Fair Deal,5YJSA1H27FF098732,"San Rafael, CA",-0.055763356,FALSE,270,46680,Model S,AWD,Tesla
608,TRUE,1556293957000,1556293957,4/26/2019,60990,Black,17757,"$68,980",75D AWD,9,1,4.88,Kia of Huntington,2018,Fair Deal,5YJSA1E27JF234225,"Huntington, NY",-0.057561914,FALSE,490,61480,Model S,AWD,Tesla
609,FALSE,1553836927000,1553836927,3/29/2019,69755,Gray,4854,,75D AWD,37,1,4.38,Aristocrat Motors,2018,Fair Deal,5YJSA1E24JF274049,"Merriam, KS",-0.058985208,FALSE,203,69552,Model S,AWD,Tesla
610,TRUE,1555598518000,1555598518,4/18/2019,61000,Black,20669,,75D AWD,17,1,4.5,Jay Buick GMC,2018,Fair Deal,5YJSA1E20JF248807,"Bedford, OH",-0.060147825,FALSE,207,60793,Model S,AWD,Tesla
611,FALSE,1553924607000,1553924607,3/30/2019,49989,Silver,30733,"$54,995",70D AWD,36,1,4.62,Auto Centrix,2016,Fair Deal,5YJSA1E27GF132870,"Carrollton, TX",-0.064650034,FALSE,246,49743,Model S,AWD,Tesla
612,FALSE,1554629108000,1554629108,4/7/2019,39870,Gray,48201,,60 RWD,28,1,3.58,Plug-in Auto,2015,Fair Deal,5YJSA1E15FF115300,"Pomona, CA",-0.064891168,FALSE,201,39669,Model S,RWD,Tesla
613,FALSE,1556960021000,1556960021,5/4/2019,38200,Gray,70191,,Performance RWD,1,2,4.2,Carvana,2013,Fair Deal,5YJSA1CP8DFP05155,"Frisco, TX",-0.06731641,FALSE,241,37959,Model S,RWD,Tesla
614,TRUE,1555545758000,1555545758,4/17/2019,52473,Black,28786,"$52,973",75 RWD,17,1,4.13,Bill Luke Chrysler Jeep Dodge Ram,2017,Fair Deal,5YJSA1E1XHF202774,"Phoenix, AZ",-0.07242086,FALSE,179,52294,Model S,RWD,Tesla
615,FALSE,1556259949000,1556259949,4/26/2019,38979,Black,41763,"$69,900",60 RWD,9,1,4.81,Gas Motorcars,2014,Fair Deal,5YJSA1S13EFP64841,"Marietta, GA",-0.072792658,TRUE,267,38712,Model S,RWD,Tesla
616,FALSE,1527044107000,1527044107,5/22/2018,44000,White,29783,,Performance RWD,347,3,4.85,Merlin Auto Group,2013,Fair Deal,5YJSA1CP2DFP27555,"Atlanta, GA",-0.074034698,FALSE,265,43735,Model S,RWD,Tesla
617,FALSE,1530620633000,1530620633,7/3/2018,62577,Black,15455,,P85D AWD,306,1,4.82,Luxury Motorsports,2015,Fair Deal,5YJSA1H46FF090512,"Phoenix, AZ",-0.079068874,FALSE,516,62061,Model S,AWD,Tesla
618,TRUE,1556166018000,1556166018,4/24/2019,44950,Blue,11954,,Performance RWD,10,1,4.12,Luxury Auto Plex,2013,Fair Deal,5YJSA1DP0DFP05178,"Portland, OR",-0.082152629,FALSE,294,44656,Model S,RWD,Tesla
619,FALSE,1543517477000,1543517477,11/29/2018,39888,Black,43650,,70D AWD,156,1,4.79,"Private Collection Motors, Inc",2015,Fair Deal,5YJSA1S22FF092670,"Costa Mesa, CA",-0.083615602,TRUE,220,39668,Model S,AWD,Tesla
620,TRUE,1553979480000,1553979480,3/30/2019,51888,Black,30960,,75 RWD,35,1,4.1,Calidad Motors,2017,Fair Deal,5YJSA1E11HF202792,"Concord, CA",-0.083782957,FALSE,207,51681,Model S,RWD,Tesla
621,FALSE,1551622463000,1551622463,3/3/2019,41995,Black,61432,,70 RWD,63,1,3,Quantum Auto Sales,2016,Fair Deal,5YJSA1E17GF133685,"Escondido, CA",-0.087657562,FALSE,385,41610,Model S,,Tesla
622,FALSE,1553333177000,1553333177,3/23/2019,59555,Silver,43612,,P90D AWD,43,1,4.12,Sam Jidd Luxury,2015,Fair Deal,5YJSA1E46FF116904,"Des Plaines, IL",-0.088867088,FALSE,516,59039,Model S,AWD,Tesla
623,FALSE,1556057861000,1556057861,4/23/2019,29995,Black,90239,,60 RWD,11,4,4.3,International Motor Productions,2013,Fair Deal,5YJSA1DG0DFP03706,"Carrollton, TX",-0.089942062,TRUE,194,29801,Model S,RWD,Tesla
624,FALSE,1542456998000,1542456998,11/17/2018,53995,Black,39833,,75D AWD,169,2,4.53,CarMart,2016,Fair Deal,5YJSA1E22GF147938,"Costa Mesa, CA",-0.091148379,FALSE,433,53562,Model S,AWD,Tesla
625,TRUE,1551984766000,1551984766,3/7/2019,34665,Unknown,59903,,60 RWD,58,2,3.5,Hawk Chevrolet Cadillac Mazda Subaru,2014,Fair Deal,5YJSA1S1XEFP28791,"Joliet, IL",-0.094665035,FALSE,347,34318,Model S,RWD,Tesla
626,FALSE,1557006486000,1557006486,5/4/2019,80000,Blue,12000,"$94,000",100D AWD,0,1,,,2017,Fair Deal,5YJSA1E29HF198001,"Port Washington, NY",-0.094690666,FALSE,647,79353,Model S,AWD,Tesla
627,FALSE,1535782228000,1535782228,9/1/2018,41995,Black,39875,,Performance RWD,246,3,4.17,Unlimited 4x4,2013,Fair Deal,5YJSA1DP4DFP21092,"Salt Lake City, UT",-0.099508206,FALSE,356,41639,Model S,RWD,Tesla
628,FALSE,1555079369000,1555079369,4/12/2019,56750,Black,37825,,,23,1,4.41,Motor Werks of Barrington,2016,Fair Deal,5YJSA1E24GF128047,"Barrington, IL",-0.10350123,FALSE,759,55991,Model S,,Tesla
629,TRUE,1556347076000,1556347076,4/27/2019,38924,Silver,55102,,Performance RWD,8,2,4.9,Chicago Auto Warehouse,2013,Fair Deal,5YJSA1CP4DFP06187,"Chicago, IL",-0.105386707,FALSE,377,38547,Model S,RWD,Tesla
630,FALSE,1540388468000,1540388468,10/24/2018,38395,Gray,65435,,85 RWD,193,2,4,Jidd Motors,2014,Fair Deal,5YJSA1H11EFP31697,"Des Plaines, IL",-0.10774552,FALSE,299,38096,Model S,RWD,Tesla
631,FALSE,1557017907543,1557017908,5/4/2019,28881,White,107056,,60 RWD,0,2,4.2,Fremont Toyota,2013,Fair Deal,5YJSA1CG3DFP26821,"Fremont, CA",-0.110411574,FALSE,238,28643,Model S,RWD,Tesla
632,FALSE,1556056197000,1556056197,4/23/2019,33394,White,79408,"$35,950",85 RWD,11,1,4.64,Team Chevrolet,2013,Fair Deal,5YJSA1CN9DFP26983,"Vallejo, CA",-0.111855762,FALSE,288,33106,Model S,RWD,Tesla
633,FALSE,1556227355000,1556227355,4/25/2019,44989,Blue,52993,"$48,995",70D AWD,9,1,4.62,Auto Centrix,2016,Fair Deal,5YJSA1E28GF135342,"Carrollton, TX",-0.112780982,TRUE,429,44560,Model S,AWD,Tesla
634,TRUE,1556759857000,1556759857,5/1/2019,65000,White,4500,,75D AWD,3,1,4.5,Low Miles Auto,2018,Fair Deal,5YJSA1E27JF281030,"Whittier, CA",-0.113046873,FALSE,389,64611,Model S,AWD,Tesla
635,FALSE,1556981307000,1556981307,5/4/2019,49000,Gray,31656,"$50,999",85D AWD,1,1,4.07,Courtesy Volvo of Scottsdale,2015,Fair Deal,5YJSA1E26FF120112,"Scottsdale, AZ",-0.117965176,FALSE,571,48429,Model S,AWD,Tesla
636,FALSE,1554894622000,1554894622,4/10/2019,40200,Gray,41000,"$89,900",Performance RWD,25,3,,,2013,Fair Deal,5YJSA1DP4DFP12960,"Bismarck, ND",-0.130580286,FALSE,467,39733,Model S,RWD,Tesla
637,TRUE,1556702640000,1556702640,5/1/2019,54976,White,20429,,75 RWD,4,1,4.44,Folsom Lake Toyota,2017,Fair Deal,5YJSA1E19HF206525,"Folsom, CA",-0.13166608,FALSE,325,54651,Model S,RWD,Tesla
638,FALSE,1556229195000,1556229195,4/25/2019,28900,Blue,117148,,Performance RWD,9,4,4.56,St. George Auto Gallery,2012,Fair Deal,5YJSA1DPXCFP02688,"Saint George, UT",-0.132060712,FALSE,384,28516,Model S,RWD,Tesla
639,FALSE,1550774672000,1550774672,2/21/2019,33500,Black,68500,"$69,900",60 RWD,72,2,,,2014,Fair Deal,5YJSA1S11EFP33653,"Orlando, FL",-0.135675741,FALSE,497,33003,Model S,RWD,Tesla
640,FALSE,1534943484000,1534943484,8/22/2018,43985,White,45360,,85 RWD,256,1,4,Jidd Motors,2015,Fair Deal,5YJSA1H14FF084522,"Des Plaines, IL",-0.13945249,FALSE,388,43597,Model S,RWD,Tesla
641,FALSE,1533782468000,1533782468,8/8/2018,34800,Black,48500,,60 RWD,269,1,4.73,Ultimo Motors West,2013,Fair Deal,5YJSA1AG6DFP04685,"Warrenville, IL",-0.146698437,TRUE,316,34484,Model S,RWD,Tesla
642,FALSE,1556700808000,1556700808,5/1/2019,41200,Blue,54462,,P85 RWD,4,2,4.2,Carvana,2014,Fair Deal,5YJSA1H12EFP51702,"Santa Fe Springs, CA",-0.150008729,FALSE,415,40785,Model S,RWD,Tesla
643,FALSE,1523697117000,1523697117,4/14/2018,45995,Blue,56819,,85D AWD,386,1,4.24,Imperial Highline,2015,Fair Deal,5YJSA1H27FFP74659,"Manassas, VA",-0.15226917,FALSE,737,45258,Model S,AWD,Tesla
644,TRUE,1556260272000,1556260272,4/26/2019,39946,Black,48071,,Performance RWD,9,2,4.9,Chicago Auto Warehouse,2013,Fair Deal,5YJSA1DP1DFP05237,"Chicago, IL",-0.15269465,FALSE,546,39400,Model S,RWD,Tesla
645,FALSE,1553244681000,1553244681,3/22/2019,30999,Silver,89001,,60 RWD,44,1,4.49,Las Vegas Auto Sports,2013,Fair Deal,5YJSA1CG8DFP03938,"Las Vegas, NV",-0.153211463,FALSE,330,30669,Model S,RWD,Tesla
646,FALSE,1540674126000,1540674126,10/27/2018,35995,Black,67157,,Performance RWD,189,2,4.72,Nesco,2012,Fair Deal,5YJSA1CP7CFP02973,"Arlington, TX",-0.15548464,FALSE,452,35543,Model S,RWD,Tesla
647,FALSE,1530211308000,1530211308,6/28/2018,42988,Silver,33665,,85 RWD,310,1,4.77,Greenwood Automotive,2014,Fair Deal,5YJSA1H18EFP32393,"Greenwood Village, CO",-0.164380177,FALSE,456,42532,Model S,RWD,Tesla
648,FALSE,1537334723000,1537334723,9/19/2018,42900,Red,31721,"$69,900",85 RWD,228,1,3.97,MSI Auto Sales,2014,Fair Deal,5YJSA1H13EFP37890,"Middleton, WI",-0.165823098,FALSE,460,42440,Model S,RWD,Tesla
649,FALSE,1553366522000,1553366522,3/23/2019,46995,Black,49506,,85D AWD,42,1,4.45,Highline Auto Sales,2015,Fair Deal,5YJSA1E20FF119666,"Willowbrook, IL",-0.168594564,FALSE,816,46179,Model S,AWD,Tesla
650,TRUE,1555376079000,1555376079,4/15/2019,62000,Black,18035,,75D AWD,19,1,,Avis Car Sales,2018,Fair Deal,5YJSA1E20JF248712,"Ogden, UT",-0.170015078,FALSE,585,61415,Model S,AWD,Tesla
651,FALSE,1543272936000,1543272936,11/26/2018,48000,Blue,41596,,85D AWD,159,1,4.62,CarSwap,2015,Fair Deal,5YJSA1H25FF096770,"Sioux Falls, SD",-0.170247769,FALSE,824,47176,Model S,AWD,Tesla
652,FALSE,1554846033000,1554846033,4/9/2019,37977,White,50706,"$41,998",60 RWD,25,2,4.43,Miramar Car Center,2014,Fair Deal,5YJSA1S16EFP49511,"San Diego, CA",-0.171765163,FALSE,629,37348,Model S,RWD,Tesla
653,FALSE,1532149642000,1532149642,7/21/2018,58980,Blue,16889,,60 RWD,288,1,4.25,Arrotta's Automax And RV's,2017,Fair Deal,5YJSA1E17HF186873,"Spokane, WA",-0.171855352,FALSE,1614,57366,Model S,RWD,Tesla
654,FALSE,1553147543000,1553147543,3/21/2019,44991,Black,21783,,85 RWD,45,1,5,Excellent Choice Auto Sales - Marysville,2015,Fair Deal,5YJSA1H17FF097524,"Marysville, WA",-0.172914249,FALSE,481,44510,Model S,RWD,Tesla
655,TRUE,1540388468000,1540388468,10/24/2018,35595,Green,55794,,60 RWD,193,1,4,Jidd Motors,2014,Fair Deal,5YJSA1S12EFP28543,"Des Plaines, IL",-0.177506661,FALSE,650,34945,Model S,RWD,Tesla
656,FALSE,1553408195000,1553408195,3/24/2019,34999,Unknown,52500,"$95,400",Signature RWD,42,1,4.33,CBG Automotive,2012,Fair Deal,5YJSA1CN0CFP01937,"Phoenix, AZ",-0.177938095,FALSE,697,34302,Model S,RWD,Tesla
657,FALSE,1540490628000,1540490628,10/25/2018,52991,Gray,55370,,90D AWD,192,1,4.55,Warwick Auto Park,2016,Fair Deal,5YJSA1E21GF131973,"Lititz, PA",-0.181973431,FALSE,937,52054,Model S,AWD,Tesla
658,FALSE,1556052247000,1556052247,4/23/2019,48900,Black,57383,,90D AWD,11,1,5,United Traders Inc,2016,Fair Deal,5YJSA1E24GF131210,"North Little Rock, AR",-0.18236191,TRUE,939,47961,Model S,AWD,Tesla
659,FALSE,1556316884000,1556316884,4/26/2019,43995,Red,55090,,85D AWD,8,1,4.45,Highline Auto Sales,2015,Fair Deal,5YJSA1H28FF080174,"Willowbrook, IL",-0.185295517,TRUE,71,44066,Model S,AWD,Tesla
660,TRUE,1556810286000,1556810286,5/2/2019,63591,Black,8627,"$68,995",75D AWD,3,1,3.63,Ourisman Chrysler Dodge Jeep RAM of Bowie,2018,Fair Deal,5YJSA1E24JF266727,"Bowie, MD",-0.186902993,FALSE,45,63636,Model S,AWD,Tesla
661,TRUE,1555131115000,1555131115,4/12/2019,46988,Blue,7712,,70D AWD,22,1,4.46,iDeal Motors,2015,Fair Deal,5YJSA1S26FF086337,"Costa Mesa, CA",-0.187063296,FALSE,492,46496,Model S,AWD,Tesla
662,FALSE,1555636342000,1555636342,4/18/2019,43000,Blue,30859,,70D AWD,16,2,4.6,Garavel Subaru,2015,Fair Deal,5YJSA1S24FF087504,"Norwalk, CT",-0.195810711,FALSE,515,42485,Model S,AWD,Tesla
663,FALSE,1553062813000,1553062813,3/20/2019,53998,Gray,38377,,P85D AWD,46,2,4.38,Roby Cars Inc,2014,Fair Deal,5YJSA1H27EFP63093,"Columbus, OH",-0.197313291,FALSE,871,53127,Model S,AWD,Tesla
664,FALSE,1550884371000,1550884371,2/22/2019,39980,Black,59420,,Performance RWD,71,1,4.81,Mile High Car Helper,2013,Fair Deal,5YJSA1DP6DFP18792,"Denver, CO",-0.199722664,FALSE,714,39266,Model S,RWD,Tesla
